1,7,17,20,22,30,65,69,113,114,115,120,123,128,132,139,140,149,165,179,180,187,218,219,240,256,259,270,276,281,291,323,351,365,374,393,414,426,427,436,466,474,493,517,528,546,563,565,580,584,592,622,642,653,667,670,688,689,693,721,726,770,781,788,794,797,800,808,820,846,927,992,993,996,1008,1015,1017,1022,1039,1068,1084,1101,1122,1123,1172,1176,1193,1196,1205,1219,1221,1222,1227,1236,1249,1259,1267,1271,1277,1281,1282,1302,1312,1329,1332,1341,1347,1357,CLASSE
56.0,136.0,158.0,10.0,11.0,29.0,10.0,495.0,44.0,10.0,25.0,10.0,23.0,10.0,10.0,32.0,45.0,131.0,10.0,10.0,10.0,10.0,10.0,31.0,10.0,10.0,290.0,39.0,10.0,10.0,10.0,10.0,195.0,10.0,10.0,61.0,15.0,10.0,21.0,10.0,10.0,10.0,387.0,10.0,10.0,47.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,10.0,10.0,10.0,10.0,29.0,171.0,35.0,10.0,10.0,10.0,38.0,10.0,10.0,10.0,51.0,30.0,10.0,10.0,10.0,13.0,31.0,49.0,10.0,13.0,1
80.0,37.0,10.0,10.0,10.0,67.0,10.0,86.0,10.0,14.0,33.0,10.0,87.0,18.0,10.0,10.0,10.0,10.0,16.0,10.0,62.0,10.0,10.0,10.0,10.0,10.0,30.0,46.0,10.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,43.0,10.0,10.0,10.0,10.0,10.0,1164.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0,10.0,18.0,10.0,28.0,10.0,10.0,38.0,10.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,71.0,10.0,10.0,10.0,10.0,217.0,25.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,29.0,10.0,10.0,10.0,10.0,10.0,1
10.0,10.0,10.0,153.0,10.0,39.0,10.0,10.0,10.0,10.0,10.0,10.0,36.0,24.0,10.0,10.0,10.0,114.0,10.0,10.0,69.0,10.0,10.0,55.0,96.0,10.0,143.0,156.0,10.0,10.0,10.0,10.0,10.0,56.0,17.0,10.0,89.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,84.0,10.0,71.0,10.0,36.0,10.0,10.0,113.0,34.0,10.0,37.0,14.0,10.0,10.0,10.0,10.0,10.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,15.0,53.0,10.0,25.0,10.0,10.0,10.0,44.0,10.0,10.0,10.0,10.0,10.0,85.0,10.0,10.0,44.0,10.0,10.0,53.0,32.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,10.0,14.0,27.0,10.0,10.0,27.0,10.0,10.0,14.0,1
10.0,10.0,10.0,74.0,10.0,96.0,10.0,10.0,10.0,10.0,92.0,10.0,10.0,10.0,10.0,193.0,864.0,10.0,984.0,10.0,10.0,10.0,53.0,10.0,55.0,175.0,28.0,4920.0,11.0,10.0,265.0,10.0,10.0,120.0,281.0,10.0,15911.0,23.0,91.0,67.0,2433.0,10.0,760.0,632.0,10.0,10.0,43.0,10.0,10.0,10.0,10.0,10.0,10.0,803.0,35.0,1257.0,10.0,10.0,10.0,159.0,1168.0,92.0,721.0,10.0,10.0,10.0,27.0,10.0,117.0,10.0,16.0,10.0,10.0,11.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,3400.0,10.0,10.0,10.0,118.0,89.0,10.0,61.0,10.0,10.0,10.0,122.0,10.0,10.0,52.0,441.0,56.0,36.0,10.0,10.0,69.0,9
10.0,10.0,10.0,10.0,10.0,34.0,10.0,45.0,10.0,10.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,319.0,10.0,10.0,159.0,75.0,10.0,10.0,10.0,10.0,10.0,1387.0,10.0,10.0,187.0,10.0,10.0,77.0,715.0,10.0,121.0,10.0,224.0,10.0,2483.0,10.0,3107.0,10.0,10.0,10.0,10.0,10.0,49.0,78.0,10.0,10.0,10.0,760.0,10.0,426.0,10.0,10.0,232.0,186.0,1700.0,10.0,1299.0,10.0,10.0,10.0,32.0,10.0,77.0,561.0,178.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,10.0,41.0,36.0,10.0,57.0,10.0,25.0,30.0,37.0,10.0,10.0,333.0,10.0,10.0,10.0,22.0,10.0,10.0,738.0,10.0,15.0,41.0,31.0,10.0,10.0,9
49.0,3845.0,101.0,23.0,10.0,56.0,10.0,780.0,124.0,10.0,51.0,10.0,35.0,10.0,36.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,1397.0,10.0,10.0,18.0,35.0,10.0,14.0,117.0,10.0,10.0,400.0,10.0,10.0,10.0,10.0,10.0,129.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,24.0,16.0,93.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,10.0,10.0,10.0,10.0,78.0,191.0,27.0,14.0,54.0,10.0,10.0,10.0,41.0,10.0,10.0,15.0,22.0,10.0,64.0,35.0,55.0,42.0,52.0,27.0,10.0,10.0,10.0,203.0,114.0,15.0,10.0,24.0,56.0,10.0,10.0,10.0,27.0,10.0,15.0,8
10.0,39.0,10.0,10.0,10.0,44.0,10.0,40.0,63.0,61.0,35.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,102.0,22.0,944.0,630.0,12.0,10.0,42.0,10.0,141.0,1013.0,53.0,15.0,25.0,134.0,22.0,10.0,10.0,10.0,10.0,21.0,10.0,10.0,563.0,10.0,10.0,10.0,10.0,112.0,354.0,10.0,26.0,200.0,10.0,10.0,10.0,10.0,56.0,1543.0,10.0,10.0,166.0,310.0,244.0,10.0,2445.0,10.0,10.0,152.0,10.0,1794.0,131.0,259.0,47.0,10.0,188.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,89.0,10.0,163.0,162.0,193.0,80.0,10.0,237.0,16.0,45.0,10.0,10.0,23.0,10.0,10.0,10.0,29.0,10.0,11.0,111.0,21.0,27.0,10.0,10.0,10.0,57.0,5
171.0,1592.0,10.0,132.0,77.0,52.0,10.0,5439.0,10.0,10.0,26.0,10.0,10.0,10.0,19.0,55.0,10.0,10.0,144.0,10.0,33.0,41.0,35.0,69.0,118.0,27.0,10.0,10.0,10.0,34.0,10.0,10.0,127.0,10.0,10.0,153.0,876.0,10.0,181.0,290.0,10.0,10.0,283.0,10.0,10.0,10.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,39.0,10.0,10.0,10.0,108.0,10.0,42.0,10.0,10.0,10.0,51.0,10.0,10.0,10.0,10.0,245.0,10.0,127.0,64.0,10.0,115.0,48.0,10.0,10.0,10.0,10.0,104.0,10.0,32.0,94.0,10.0,414.0,106.0,10.0,64.0,316.0,10.0,20.0,10.0,10.0,781.0,17.0,10.0,55.0,10.0,183.0,135.0,88.0,39.0,71.0,10.0,26.0,8
10.0,19.0,10.0,10.0,10.0,35.0,10.0,62.0,10.0,10.0,49.0,10.0,29.0,24.0,18.0,10.0,10.0,142.0,10.0,10.0,458.0,328.0,10.0,10.0,10.0,10.0,54.0,456.0,10.0,10.0,201.0,10.0,37.0,82.0,361.0,10.0,77.0,10.0,10.0,10.0,1446.0,10.0,9824.0,10.0,10.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,605.0,50.0,1203.0,10.0,10.0,59.0,10.0,1188.0,10.0,462.0,10.0,10.0,10.0,28.0,10.0,49.0,494.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,10.0,15.0,10.0,10.0,164.0,10.0,134.0,10.0,76.0,16.0,10.0,10.0,48.0,10.0,115.0,49.0,465.0,10.0,10.0,63.0,30.0,10.0,174.0,651.0,10.0,23.0,35.0,46.0,10.0,35.0,9
10.0,397.0,10.0,10.0,56.0,100.0,10.0,10.0,13.0,10.0,33.0,106.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0,35.0,10.0,10.0,203.0,10.0,117.0,68.0,10.0,11.0,345.0,24.0,15.0,42.0,10.0,90.0,23.0,203.0,10.0,22.0,63.0,10.0,10.0,10.0,213.0,42.0,10.0,10.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,238.0,320.0,39.0,10.0,102.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,466.0,345.0,16.0,10.0,10.0,76.0,10.0,10.0,10.0,10.0,112.0,10.0,10.0,10.0,10.0,368.0,68.0,10.0,345.0,59.0,401.0,133.0,607.0,10.0,30.0,10.0,1075.0,10.0,10.0,10.0,25.0,10.0,103.0,66.0,296.0,237.0,10.0,131.0,10.0,14
10.0,10.0,10.0,10.0,10.0,31.0,10.0,13.0,305.0,10.0,10.0,20.0,23.0,10.0,15.0,21.0,10.0,10.0,1006.0,10.0,208.0,87.0,10.0,182.0,10.0,10.0,27.0,3102.0,10.0,10.0,279.0,10.0,10.0,61.0,144.0,185.0,1603.0,10.0,46.0,10.0,2087.0,10.0,107.0,10.0,42.0,10.0,124.0,51.0,10.0,74.0,10.0,10.0,10.0,719.0,10.0,270.0,20.0,10.0,890.0,55.0,689.0,254.0,564.0,10.0,10.0,356.0,10.0,99.0,25.0,10.0,56.0,10.0,91.0,75.0,10.0,44.0,10.0,10.0,10.0,11.0,10.0,10.0,285.0,124.0,10.0,143.0,65.0,168.0,10.0,43.0,10.0,21.0,10.0,10.0,158.0,10.0,10.0,10.0,18.0,10.0,10.0,10.0,224.0,138.0,10.0,10.0,10.0,18.0,9
10.0,10.0,10.0,10.0,10.0,52.0,10.0,27.0,10.0,82.0,27.0,10.0,22.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,31.0,10.0,10.0,10.0,79.0,10.0,28.0,28.0,32.0,13.0,10.0,10.0,106.0,46.0,10.0,10.0,21.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,32.0,10.0,10.0,10.0,968.0,16.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,56.0,10.0,10.0,23.0,41.0,10.0,10.0,60.0,26.0,10.0,62.0,25.0,10.0,113.0,15.0,38.0,10.0,10.0,40.0,18.0,10.0,10.0,25.0,27.0,11.0,10.0,10.0,26.0,10.0,83.0,10.0,12.0,10.0,10.0,6
39.0,10.0,10.0,339.0,375.0,3689.0,10.0,807.0,52.0,176.0,172.0,10.0,65.0,38.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,41.0,561.0,627.0,10.0,10.0,55.0,398.0,2126.0,20.0,198.0,1133.0,10.0,56.0,364.0,10.0,564.0,10.0,1663.0,10.0,83.0,10.0,10.0,10.0,10.0,293.0,261.0,337.0,10.0,406.0,10.0,682.0,1155.0,977.0,351.0,1111.0,219.0,10.0,291.0,620.0,145.0,109.0,207.0,450.0,10.0,10.0,10.0,10.0,365.0,675.0,9095.0,10.0,16.0,88.0,10.0,2642.0,10.0,472.0,10.0,1226.0,447.0,203.0,10.0,89.0,258.0,4729.0,286.0,5312.0,861.0,1154.0,1142.0,3549.0,301.0,1520.0,318.0,275.0,10.0,561.0,6415.0,25.0,3238.0,874.0,308.0,4848.0,2814.0,115.0,1966.0,10.0,14
349.0,1084.0,309.0,10.0,493.0,38.0,10.0,9470.0,10.0,10.0,10.0,60.0,42.0,1909.0,3031.0,10.0,234.0,10.0,550.0,934.0,420.0,10.0,10.0,17.0,14.0,10.0,13.0,554.0,333.0,39.0,10.0,10.0,4274.0,5252.0,10.0,10.0,506.0,10.0,343.0,19.0,25.0,26.0,517.0,17.0,52.0,216.0,10.0,10.0,380.0,10.0,16.0,425.0,10.0,10.0,10.0,10.0,10.0,157.0,37.0,10.0,10.0,48.0,103.0,10.0,10.0,10.0,60.0,10.0,10.0,35.0,212.0,526.0,124.0,10.0,10.0,39.0,8400.0,10.0,10.0,70.0,10.0,10.0,10.0,10.0,128.0,93.0,10.0,1075.0,581.0,10.0,190.0,149.0,10.0,161.0,62.0,10.0,10.0,155.0,80.0,10.0,10.0,138.0,10.0,244.0,77.0,57.0,10.0,10.0,11
148.0,10.0,82.0,47.0,34.0,23.0,10.0,280.0,10.0,80.0,14.0,32.0,13.0,55.0,10.0,15.0,10.0,10.0,10.0,10.0,110.0,37.0,10.0,10.0,215.0,18.0,57.0,234.0,61.0,24.0,10.0,10.0,216.0,58.0,10.0,10.0,49.0,10.0,252.0,27.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,91.0,10.0,10.0,68.0,342.0,121.0,10.0,51.0,26.0,27.0,10.0,10.0,10.0,60.0,10.0,298.0,10.0,45.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,39.0,66.0,10.0,10.0,75.0,10.0,10.0,10.0,150.0,10.0,50.0,10.0,10.0,251.0,10.0,25.0,271.0,264.0,10.0,30.0,10.0,10.0,10.0,10.0,93.0,10.0,38.0,35.0,27.0,87.0,128.0,10.0,10.0,10.0,36.0,69.0,2
10.0,222.0,10.0,197.0,10.0,119.0,10.0,101.0,17.0,10.0,21.0,10.0,22.0,28.0,10.0,40.0,10.0,10.0,10.0,10.0,36.0,18.0,11.0,72.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,44.0,10.0,93.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0,10.0,10.0,10.0,10.0,122.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,36.0,10.0,10.0,10.0,10.0,35.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,10.0,41.0,442.0,10.0,10.0,10.0,93.0,56.0,10.0,10.0,10.0,10.0,10.0,96.0,117.0,52.0,10.0,65.0,36.0,10.0,26.0,40.0,108.0,10.0,19.0,10
10.0,10.0,10.0,31.0,14.0,10.0,10.0,59.0,19.0,68.0,16.0,10.0,18.0,10.0,10.0,16.0,10.0,10.0,22.0,10.0,1422.0,555.0,11.0,10.0,51.0,10.0,261.0,2923.0,28.0,26.0,44.0,10.0,10.0,10.0,10.0,10.0,33.0,10.0,10.0,10.0,250.0,19.0,10.0,10.0,10.0,10.0,332.0,10.0,10.0,141.0,10.0,10.0,37.0,885.0,85.0,209.0,15.0,10.0,535.0,442.0,1330.0,77.0,2029.0,10.0,10.0,368.0,10.0,7305.0,116.0,10.0,101.0,10.0,744.0,102.0,10.0,10.0,10.0,60.0,93.0,10.0,10.0,10.0,218.0,10.0,98.0,356.0,528.0,236.0,10.0,164.0,10.0,77.0,10.0,17.0,10.0,10.0,10.0,215.0,87.0,10.0,40.0,193.0,10.0,10.0,27.0,10.0,10.0,12.0,5
149.0,14.0,186.0,204.0,81.0,31.0,10.0,7159.0,1347.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,76.0,42.0,15.0,10.0,75.0,10.0,15.0,10.0,253.0,10.0,13.0,14.0,10.0,1929.0,26.0,10.0,10.0,41.0,10.0,10.0,10.0,54.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,29.0,10.0,10.0,10.0,10.0,87.0,10.0,10.0,10.0,10.0,26.0,48.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,10.0,10.0,10.0,10.0,10.0,64.0,10.0,10.0,10.0,62.0,10.0,10.0,22.0,723.0,20.0,10.0,10.0,67.0,10.0,30.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,56.0,10.0,10.0,10.0,10.0,33.0,46.0,58.0,10.0,10.0,1
245.0,10.0,281.0,103.0,86.0,44.0,10.0,9601.0,2540.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,58.0,75.0,23.0,12.0,10.0,10.0,5251.0,51.0,10.0,12.0,56.0,19.0,172.0,10.0,10.0,10.0,3349.0,10.0,217.0,10.0,10.0,10.0,10.0,10.0,143.0,10.0,10.0,10.0,10.0,105.0,10.0,10.0,66.0,33.0,64.0,18.0,227.0,10.0,10.0,14.0,26.0,10.0,10.0,195.0,113.0,10.0,10.0,12.0,10.0,99.0,10.0,35.0,10.0,24.0,269.0,10.0,174.0,63.0,1998.0,321.0,10.0,169.0,469.0,10.0,24.0,10.0,10.0,41.0,10.0,10.0,821.0,10.0,10.0,10.0,10.0,303.0,10.0,138.0,22.0,10.0,10.0,10.0,13
10.0,10.0,10.0,16.0,10.0,36.0,10.0,32.0,10.0,10.0,10.0,10.0,10.0,10.0,39.0,10.0,10.0,10.0,10.0,157.0,89.0,12.0,10.0,10.0,10.0,10.0,22.0,93.0,10.0,10.0,10.0,10.0,10.0,23.0,10.0,44.0,121.0,10.0,10.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,45.0,191.0,10.0,10.0,56.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,170.0,13.0,10.0,10.0,75.0,10.0,10.0,46.0,10.0,10.0,31.0,10.0,10.0,10.0,17.0,10.0,19.0,10.0,10.0,10.0,36.0,18.0,10.0,10.0,31.0,25.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,29.0,20.0,19.0,49.0,10.0,10.0,10.0,7
10.0,255.0,10.0,1479.0,10.0,69.0,10.0,190.0,10.0,10.0,123.0,10.0,71.0,10.0,10.0,10.0,10.0,10.0,80.0,37.0,63.0,41.0,10.0,10.0,143.0,10.0,14.0,25.0,50.0,10.0,10.0,10.0,38.0,23.0,10.0,10.0,51.0,10.0,10.0,248.0,10.0,10.0,75.0,10.0,10.0,10.0,11.0,55.0,10.0,10.0,10.0,10.0,10.0,62.0,10.0,10.0,60.0,87.0,10.0,10.0,126.0,10.0,10.0,10.0,10.0,670.0,10.0,10.0,10.0,10.0,75.0,19.0,10.0,138.0,74.0,10.0,10.0,18.0,14.0,17.0,10.0,85.0,101.0,10.0,26.0,1039.0,10.0,10.0,129.0,10.0,90.0,10.0,29.0,10.0,10.0,278.0,763.0,479.0,16.0,10.0,41.0,101.0,24.0,356.0,44.0,235.0,10.0,223.0,10
10.0,183.0,10.0,10.0,27.0,92.0,10.0,273.0,10.0,10.0,10.0,10.0,22.0,1963.0,2144.0,10.0,10.0,10.0,36.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,13.0,10.0,212.0,10.0,10.0,668.0,2960.0,10.0,10.0,1002.0,83.0,10.0,10.0,66.0,11.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,70.0,10.0,10.0,14.0,45.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,13.0,10.0,10.0,10.0,10.0,51.0,43.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,56.0,10.0,10.0,13.0,42.0,10.0,10.0,10.0,10.0,10.0,31.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,32.0,10.0,10.0,10.0,10.0,10.0,36.0,10.0,10.0,47.0,4
10.0,10.0,10.0,10.0,59.0,18.0,10.0,184.0,159.0,10.0,135.0,10.0,10.0,10.0,10.0,10.0,192.0,99.0,10.0,10.0,2700.0,50.0,120.0,166.0,10.0,10.0,10.0,2066.0,10.0,10.0,141.0,10.0,10.0,45.0,414.0,10.0,304.0,10.0,10.0,10.0,1484.0,10.0,984.0,251.0,43.0,10.0,50.0,103.0,10.0,10.0,10.0,10.0,51.0,659.0,10.0,70.0,10.0,10.0,157.0,25.0,551.0,10.0,409.0,10.0,10.0,295.0,10.0,607.0,10.0,45.0,21.0,27.0,10.0,33.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,111.0,10.0,10.0,164.0,10.0,10.0,413.0,15.0,61.0,10.0,437.0,10.0,10.0,135.0,21.0,455.0,10.0,169.0,10.0,10.0,10.0,10.0,10.0,10.0,9
87.0,10.0,83.0,10.0,18.0,24.0,10.0,1163.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0,10.0,10.0,10.0,10.0,52.0,10.0,16.0,129.0,31.0,10.0,28.0,10.0,10.0,465.0,10.0,10.0,10.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,76.0,10.0,10.0,114.0,17.0,10.0,10.0,68.0,10.0,10.0,10.0,28.0,10.0,28.0,10.0,11.0,10.0,79.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,54.0,10.0,30.0,17.0,10.0,11.0,18.0,10.0,93.0,24.0,34.0,10.0,19.0,10.0,10.0,10.0,10.0,36.0,27.0,37.0,10.0,28.0,10.0,10.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,13.0,10.0,10.0,10.0,1
10.0,403.0,10.0,86.0,60.0,114.0,10.0,202.0,10.0,50.0,98.0,10.0,10.0,40.0,56.0,10.0,10.0,10.0,40.0,51.0,689.0,249.0,10.0,10.0,10.0,10.0,384.0,3129.0,10.0,28.0,10.0,10.0,10.0,154.0,10.0,38.0,10.0,41.0,87.0,10.0,395.0,10.0,10.0,10.0,10.0,10.0,193.0,10.0,51.0,10.0,194.0,10.0,10.0,10.0,120.0,835.0,30.0,10.0,70.0,281.0,186.0,10.0,341.0,10.0,10.0,73.0,10.0,2117.0,37.0,10.0,41.0,10.0,575.0,10.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,131.0,10.0,10.0,57.0,142.0,100.0,10.0,158.0,10.0,138.0,10.0,42.0,10.0,10.0,10.0,10.0,45.0,10.0,26.0,86.0,54.0,14.0,49.0,10.0,10.0,107.0,5
10.0,10.0,10.0,10.0,10.0,36.0,10.0,50.0,81.0,21.0,32.0,10.0,11.0,45.0,12.0,10.0,10.0,37.0,40.0,10.0,1680.0,427.0,14.0,10.0,10.0,10.0,351.0,3589.0,18.0,10.0,26.0,10.0,10.0,68.0,59.0,10.0,69.0,10.0,10.0,10.0,663.0,10.0,10.0,10.0,46.0,10.0,31.0,10.0,10.0,10.0,10.0,10.0,10.0,132.0,10.0,495.0,10.0,10.0,287.0,125.0,509.0,10.0,2669.0,10.0,10.0,10.0,10.0,5344.0,10.0,10.0,10.0,10.0,356.0,97.0,10.0,26.0,10.0,10.0,12.0,10.0,10.0,10.0,45.0,10.0,35.0,209.0,156.0,83.0,10.0,237.0,10.0,75.0,10.0,20.0,10.0,10.0,10.0,16.0,50.0,10.0,48.0,44.0,10.0,132.0,21.0,10.0,10.0,10.0,5
90.0,73.0,76.0,10.0,57.0,10.0,10.0,350.0,105.0,10.0,31.0,10.0,13.0,4046.0,7094.0,10.0,10.0,10.0,610.0,193.0,153.0,33.0,10.0,10.0,10.0,10.0,108.0,67.0,58.0,91.0,10.0,10.0,1354.0,4762.0,10.0,84.0,450.0,10.0,322.0,173.0,14.0,17.0,10.0,10.0,12.0,43.0,10.0,10.0,74.0,35.0,10.0,16.0,10.0,10.0,10.0,24.0,10.0,60.0,10.0,10.0,10.0,10.0,74.0,10.0,10.0,10.0,10.0,10.0,56.0,10.0,47.0,10.0,194.0,67.0,74.0,10.0,865.0,17.0,10.0,24.0,11.0,26.0,15.0,10.0,10.0,32.0,10.0,51.0,28.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,10.0,11.0,10.0,34.0,96.0,10.0,10.0,10.0,39.0,4
